,price,area,bath,room,parking,year,property_type,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool,ranking
2476,138000,42,2,3,0,2023,1,1,0,0,0,0,0,1,0,4.11
2477,130000,65,1,1,1,2014,1,1,1,1,0,1,1,1,0,5.0
2478,70000,120,2,2,0,2018,1,1,1,1,0,0,0,0,0,1.9
2479,155000,108,2,3,0,2013,1,1,1,0,0,0,0,0,0,4.59
2480,170000,88,3,3,1,2013,1,0,0,0,0,1,0,0,0,5.0
2481,185000,97,2,2,1,2008,1,0,0,0,0,1,1,0,0,5.0
2482,113000,76,2,2,1,2023,1,1,1,1,0,1,1,0,0,4.4
2483,135000,84,2,3,0,2008,1,0,0,0,0,0,0,0,0,4.4
2484,127800,160,1,3,1,1978,1,1,1,1,0,0,0,1,0,4.66
2485,135000,117,3,3,0,2015,1,1,1,0,0,0,0,0,0,1.51
2486,180000,90,2,3,1,2020,1,1,0,0,0,1,1,0,0,4.4
2487,50000,83,1,3,0,2015,1,0,0,0,1,0,0,0,0,2.8
2488,137000,79,2,3,0,2023,1,1,1,1,0,1,1,0,0,4.4
2489,200000,92,2,3,1,2013,1,1,1,1,0,1,1,0,0,4.59
2490,195000,80,2,2,0,2021,1,0,0,1,0,1,1,0,0,5.0
2491,107837,60,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.4
2492,115000,105,2,3,0,2023,1,1,0,0,0,0,0,0,0,1.46
2493,135000,74,2,3,1,2018,1,1,1,1,0,1,0,1,1,5.0
2494,217000,135,3,4,1,2010,1,1,1,0,0,1,0,0,0,4.76
2495,155000,110,2,2,1,2006,1,1,1,1,0,1,1,0,0,5.0
2496,219000,145,2,3,1,1998,1,1,0,0,0,0,0,0,0,4.59
2497,90000,75,2,2,0,2005,1,0,1,1,0,0,0,0,0,5.0
2498,210000,120,2,3,0,2010,1,0,0,0,0,0,0,0,0,5.0
2499,215000,115,3,3,1,2005,1,1,1,0,0,1,1,1,0,4.59
2500,98648,55,2,2,0,2018,1,1,0,0,0,0,0,0,0,5.0
2501,220000,120,2,3,1,2014,1,1,0,0,0,0,1,0,0,5.0
2502,58000,40,2,3,0,2017,1,1,1,1,0,0,1,0,0,1.51
2503,109900,78,2,2,0,2022,1,1,1,0,0,1,1,0,0,4.66
2504,81850,71,2,3,0,2023,1,0,1,1,0,0,1,0,0,1.51
2505,200000,125,2,3,0,2012,1,0,0,0,0,0,0,0,0,5.0
2506,95000,65,2,3,0,2020,1,1,1,0,1,1,1,1,1,5.0
2507,163000,139,2,3,0,1998,1,1,1,1,0,0,0,1,0,4.59
2508,117000,54,1,2,1,2001,1,0,0,0,1,1,1,0,1,5.0
2509,160000,101,2,3,1,2013,1,1,1,1,1,0,0,0,0,4.59
2510,156000,80,2,3,1,2020,1,1,1,1,0,1,1,1,0,4.66
2511,134500,100,2,3,1,1998,1,1,1,1,0,0,0,1,0,4.59
2512,239000,108,2,3,0,2023,1,1,1,0,1,1,1,0,0,5.0
2513,215000,130,2,3,1,2003,1,0,1,1,0,0,1,1,0,4.59
2514,220000,120,3,3,1,2008,1,1,1,1,0,1,1,0,0,5.0
2515,160000,90,2,2,0,2014,1,0,0,0,0,0,1,0,0,4.11
2516,185000,87,2,2,1,2011,1,1,0,1,0,1,0,0,0,5.0
2517,195000,107,2,3,1,2014,1,1,1,1,1,1,1,0,0,4.59
2518,52500,20,2,3,0,2023,1,0,0,0,0,1,1,1,1,4.66
2519,65000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,2.8
2520,240000,146,3,3,1,1993,1,1,1,0,1,1,1,0,0,5.0
2521,185000,95,2,2,0,2008,1,1,1,1,0,1,0,0,0,5.0
2522,72790,93,2,3,0,2023,1,0,0,0,0,0,0,0,0,4.49
2523,223000,122,2,3,0,1998,1,1,0,0,0,0,0,0,0,5.0
2524,109459,58,2,2,0,2023,1,1,1,1,0,1,1,0,0,4.27
2525,98000,63,2,3,1,1993,1,0,0,0,0,1,0,1,0,4.49
2526,130000,110,2,2,1,1973,1,1,0,0,1,1,0,0,0,5.0
2527,120000,4,2,3,1,2013,1,0,0,0,0,0,0,0,0,4.59
2528,116000,71,2,3,0,2017,1,1,1,0,0,0,0,0,0,4.49
2529,125000,85,2,2,0,2002,1,0,1,0,0,0,0,0,0,5.0
2530,124800,97,3,3,0,2023,1,1,1,1,0,1,0,1,0,4.59
2531,46800,79,2,3,0,2023,1,0,0,1,0,0,0,0,0,1.9
2532,122465,73,2,3,0,2020,1,1,0,1,0,1,1,1,0,3.21
2533,75000,60,1,1,0,2005,1,1,1,1,0,0,0,1,0,1.51
2534,169000,86,3,3,1,2013,1,1,1,0,0,1,1,0,0,5.0
2535,180000,117,2,3,0,2020,1,1,1,1,0,1,1,1,0,5.0
2536,125000,80,2,3,1,2011,1,1,0,0,0,0,0,0,0,5.0
2537,185000,90,2,2,1,2017,1,1,1,0,0,1,0,0,0,5.0
2538,195000,158,3,3,0,2008,1,1,1,1,0,1,0,0,0,5.0
2539,222000,102,3,3,1,2018,1,0,1,1,1,1,1,0,0,4.59
2540,135000,89,2,3,1,2016,1,1,1,0,0,0,0,0,0,5.0
2541,73000,68,2,2,0,2018,1,1,1,0,0,1,0,0,0,3.22
2542,97297,66,2,2,1,2023,1,0,0,0,0,0,0,0,0,5.0
2543,159000,84,2,3,1,2021,1,1,1,1,0,1,1,1,1,5.0
2544,58918,34,2,3,0,2023,1,1,1,1,0,0,0,1,0,4.4
2545,149000,90,2,3,1,2013,1,1,1,1,0,1,1,0,0,4.27
2546,61000,56,2,2,0,2023,1,1,1,1,0,1,0,0,0,3.13
2547,43500,67,2,3,0,2018,1,1,1,1,0,1,0,1,0,1.9
2548,61000,70,2,3,0,2023,1,1,1,1,0,0,0,0,0,1.46
2549,95000,62,1,2,1,2023,1,0,1,0,0,0,0,0,0,4.76
2550,199000,195,2,3,0,1983,1,1,1,1,0,1,1,1,0,5.0
2551,99000,80,2,2,0,2005,1,1,1,1,0,1,0,0,0,1.51
2552,235000,160,3,3,1,2011,1,1,1,1,0,1,1,1,0,5.0
2553,245000,153,3,4,1,2019,1,1,0,1,0,1,1,1,1,4.4
2554,109990,80,2,3,1,2009,1,0,0,0,0,1,0,1,0,4.49
2555,82000,72,2,3,0,2023,1,1,1,1,0,0,0,0,0,3.22
2556,112000,89,2,3,0,2010,1,1,1,1,0,0,1,1,1,5.0
2557,118161,62,2,2,0,2023,1,1,1,1,1,1,1,0,0,5.0
2558,105000,80,2,3,1,2021,1,1,1,1,0,1,1,1,0,3.13
2559,139500,93,2,2,0,2023,1,0,0,0,0,0,0,1,0,5.0
2560,155000,78,1,2,0,2002,1,1,1,0,0,1,1,1,0,5.0
2561,80000,60,1,1,1,2016,1,1,1,1,0,1,1,0,0,4.66
2562,225000,79,2,2,0,2023,1,1,1,1,0,1,1,1,1,4.11
2563,124000,69,2,2,0,2023,1,0,1,1,0,0,1,0,0,4.49
2564,86486,62,2,2,0,2023,1,1,0,0,0,1,1,1,1,4.66
2565,105000,66,2,2,0,2013,1,1,1,1,0,1,0,0,0,4.49
2566,235000,126,3,3,1,2014,1,1,1,1,1,1,1,1,0,4.95
2567,110500,64,2,2,0,2023,1,1,0,0,0,0,0,0,0,4.49
2568,70000,75,2,3,0,2023,1,1,1,0,1,1,0,1,0,3.21
2569,205000,154,2,3,1,2013,1,1,1,1,0,1,1,1,0,4.59
2570,170000,121,2,2,0,1982,1,1,1,1,0,1,0,1,0,4.59
2571,195000,95,2,3,0,2020,1,1,1,0,0,1,1,1,0,4.11
2572,136200,72,2,2,1,2021,1,1,1,1,0,1,1,1,0,4.49
2573,137000,87,2,3,1,2007,1,1,0,1,0,1,1,0,0,4.49
2574,205000,120,3,3,0,2023,1,1,1,1,0,1,1,0,0,4.95
2575,237952,111,2,3,1,2022,1,0,0,0,0,0,1,1,0,4.59
2576,185000,92,3,3,0,2009,1,1,1,0,0,1,1,1,0,4.95
2577,58000,67,2,3,0,1989,1,1,0,0,1,0,0,1,0,3.13
2578,159000,45,1,1,0,2023,1,0,0,1,0,1,1,1,1,4.11
2579,198000,121,2,2,1,1988,1,0,1,0,0,1,0,0,0,5.0
2580,160000,101,3,3,0,2013,1,1,0,0,0,0,0,0,0,4.49
2581,130000,100,2,3,0,2023,1,1,0,0,1,1,0,0,0,4.4
2582,80000,65,2,2,0,2013,1,1,1,1,1,1,0,0,0,3.21
2583,240000,112,2,3,1,2023,1,1,1,1,1,1,1,1,0,4.95
2584,177000,91,2,2,1,2017,1,0,0,0,0,1,1,0,0,4.95
2585,100000,72,1,2,1,1985,1,0,0,0,0,0,0,0,0,3.27
2586,83000,63,2,3,0,2017,1,1,1,1,1,1,0,0,0,2.71
2587,113000,78,2,3,1,2008,1,1,1,1,0,1,0,0,0,5.0
2588,80000,128,2,3,1,2023,1,1,1,0,0,0,0,0,0,3.21
2589,150000,83,2,2,1,2018,1,1,0,1,0,0,1,0,1,5.0
2590,133750,69,2,3,0,2013,1,1,1,0,0,1,1,0,0,4.11
2591,150000,120,2,3,0,2016,1,0,0,0,0,0,1,1,1,4.27
2592,88000,91,2,3,0,2023,1,1,1,0,0,0,0,0,0,3.13
2593,208000,118,3,3,1,2014,1,1,1,1,0,1,1,0,0,4.59
2594,155000,90,2,2,0,2004,1,1,1,1,0,0,0,1,0,4.95
2595,135000,83,2,2,0,1988,1,1,1,1,0,0,0,0,0,5.0
2596,207000,78,2,2,1,2023,1,1,0,0,0,0,1,0,0,5.0
2597,200000,84,2,2,1,2023,1,0,0,0,0,0,0,0,0,5.0
2598,164000,93,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.49
2599,225000,104,2,3,1,2022,1,1,1,1,1,1,1,0,0,4.59
2600,99000,83,3,3,0,2003,1,1,1,0,0,1,0,0,0,4.59
2601,203000,111,2,2,1,2017,1,1,1,1,0,1,1,1,0,4.27
2602,75000,97,2,3,0,2023,1,1,1,1,0,1,0,1,0,2.8
2603,117900,85,2,3,0,2008,1,1,1,0,0,0,0,0,0,4.59
2604,95000,103,2,4,0,2015,1,0,0,1,0,0,0,0,0,2.8
2605,198000,122,2,4,1,2009,1,1,0,1,0,0,1,0,0,4.59
2606,140000,55,2,2,1,2007,1,1,0,1,0,1,1,1,1,5.0
2607,85000,43,2,2,0,2013,1,1,1,0,0,1,1,1,1,3.21
2608,210000,133,3,3,1,1974,1,1,1,0,0,0,1,0,0,5.0
2609,122000,85,2,3,1,2004,1,0,1,0,0,0,0,0,0,4.76
2610,170000,95,2,3,1,2015,1,0,1,0,0,1,0,1,0,4.27
2611,225300,150,2,3,1,2013,1,1,1,0,0,0,0,0,0,4.59
2612,215000,89,2,2,0,2015,1,0,0,0,0,0,0,0,0,4.11
2613,119999,92,2,3,0,2022,1,0,1,0,0,0,0,0,0,4.49
2614,232094,112,2,4,1,2023,1,0,0,0,0,0,0,1,0,4.59
2615,97837,73,1,2,0,1983,1,0,0,0,0,0,0,0,0,5.0
2616,50000,51,2,3,1,2021,1,1,1,0,0,1,1,0,0,2.36
2617,219800,150,2,3,0,2019,1,1,1,1,0,1,1,1,0,4.49
2618,176000,210,2,3,0,1998,1,0,0,0,0,0,0,0,0,1.46
2619,229500,120,2,3,1,2023,1,0,0,0,0,0,0,0,0,4.59
2620,188000,75,2,2,1,2020,1,0,0,0,1,0,0,0,0,4.27
2621,151400,56,2,2,0,2023,1,1,1,1,0,1,1,1,1,5.0
2622,220000,150,3,3,1,2019,1,1,1,1,0,1,0,1,0,4.59
2623,151400,75,2,2,1,2023,1,1,1,0,1,0,1,0,0,4.59
2624,218000,97,2,3,0,2023,1,1,1,0,1,1,1,0,0,5.0
2625,160000,93,2,3,1,2016,1,1,1,1,0,0,0,0,0,4.76
2626,150000,81,2,3,0,2011,1,0,1,0,0,0,0,0,0,4.66
2627,233000,149,3,3,1,2004,1,1,1,0,1,0,0,0,0,4.59
2628,175000,67,2,2,1,2020,1,0,0,0,0,1,0,1,1,4.11
2629,175734,67,2,2,1,2023,1,0,0,0,1,0,0,0,0,5.0
2630,130000,77,2,2,1,2005,1,0,1,0,0,0,0,0,0,4.59
2631,208000,90,2,3,1,2022,1,0,0,0,0,1,0,1,0,4.49
2632,188000,149,2,4,0,1981,1,1,1,0,0,0,0,0,0,5.0
2633,124500,104,3,3,0,2010,1,1,0,0,0,0,0,0,0,5.0
2634,50000,44,1,3,1,2009,1,1,0,0,0,0,0,0,0,2.36
2635,157000,75,2,2,1,2009,1,0,0,0,0,0,0,0,0,4.95
2636,180000,102,2,3,0,2023,1,1,1,1,1,1,1,1,0,4.49
2637,117936,45,1,1,1,2023,1,0,0,0,1,0,1,0,0,5.0
2638,143000,71,2,2,0,1992,1,0,1,0,0,1,0,1,0,5.0
2639,75000,85,2,3,0,2018,1,1,0,0,0,0,0,0,0,2.36
2640,189000,141,3,3,0,2015,1,0,0,0,0,1,0,1,0,5.0
2641,114450,65,2,2,0,2023,1,1,1,1,0,1,1,1,0,4.49
2642,155000,131,3,3,0,1973,1,0,1,0,0,0,0,0,0,4.4
2643,160000,94,2,3,1,2006,1,0,0,0,0,0,0,0,0,4.95
2644,245217,99,2,3,1,2023,1,0,0,0,0,0,0,0,0,4.95
2645,160000,108,2,2,1,2016,1,1,1,0,1,0,0,0,0,4.4
2646,243000,122,3,3,1,2021,1,1,1,1,0,1,1,1,1,4.59
2647,229500,129,2,3,0,2023,1,1,1,1,1,1,1,1,0,4.49
2648,187000,86,2,3,1,2014,1,1,0,0,0,0,0,0,0,5.0
2649,75000,103,2,3,0,2022,1,1,1,0,0,0,0,0,0,3.13
2650,160000,98,2,2,1,2005,1,0,0,0,0,0,0,0,0,5.0
2651,143000,113,2,3,1,2003,1,0,0,0,0,0,0,0,0,4.59
2652,129000,62,2,3,1,2023,1,0,1,0,1,1,0,0,0,5.0
2653,95000,86,2,3,0,2003,1,0,0,0,0,0,0,0,0,3.27
2654,130000,80,2,3,0,2021,1,1,1,0,0,0,0,1,0,5.0
2655,84000,62,2,3,0,2005,1,1,0,0,0,0,0,0,0,4.66
2656,60000,67,1,2,0,1965,1,0,0,0,0,0,0,0,0,4.49
2657,84000,91,2,3,0,2014,1,1,1,0,0,0,0,0,1,3.27
2658,170000,80,2,2,0,2014,1,1,1,0,0,0,0,0,0,4.11
2659,180000,101,2,3,0,2023,1,1,1,1,1,1,1,1,0,4.49
2660,232000,122,2,3,1,2019,1,0,0,0,0,0,0,0,0,5.0
2661,63000,68,2,3,1,2019,1,1,1,0,0,0,0,0,0,1.9
2662,75000,112,2,3,0,2014,1,1,0,0,1,0,0,0,0,3.13
2663,65000,70,2,3,1,2014,1,1,1,0,0,1,0,1,0,2.8
2664,94324,66,2,2,0,2012,1,1,1,1,0,1,1,1,1,3.27
2665,45000,140,2,4,0,2013,1,1,1,0,0,0,0,0,0,2.36
2666,140000,115,2,3,0,2023,1,0,0,0,0,0,0,0,0,4.4
2667,95000,89,2,3,0,1986,1,0,0,0,0,0,0,0,0,4.4
2668,140000,75,2,2,1,2018,1,1,0,0,0,0,1,1,1,4.11
2669,230000,199,2,3,1,2003,1,0,1,0,0,0,0,0,0,4.59
2670,70000,107,2,4,0,2023,1,1,1,0,0,0,0,0,0,2.8
2671,67200,84,2,3,0,2017,1,1,1,1,0,1,0,0,0,3.21
2672,110000,63,1,1,0,1983,1,1,0,0,0,0,0,0,0,4.59
2673,100260,77,2,3,0,2023,1,0,1,0,0,0,0,0,0,3.22
2674,138500,91,2,2,1,2023,1,1,0,0,0,0,0,0,0,4.27
2675,113046,67,2,3,1,2022,1,1,1,0,1,0,0,0,0,4.66
2676,150000,88,3,3,0,2017,1,1,1,0,1,0,0,0,0,4.49
2677,155000,84,2,2,0,1988,1,1,1,0,1,0,0,0,0,4.59
2678,113000,77,2,3,1,2008,1,1,0,1,0,0,0,0,0,4.76
2679,155000,120,2,3,0,2015,1,0,0,0,0,0,0,0,0,4.27
2680,179000,140,2,3,0,1998,1,1,1,0,0,0,0,0,0,4.66
2681,65000,86,2,3,0,2020,1,1,1,0,0,0,0,0,0,3.22
2682,55000,90,1,3,0,2023,1,0,0,0,0,0,0,0,0,2.8
2683,50000,73,2,3,0,1999,1,1,1,0,0,0,0,0,0,1.46
2684,140000,53,1,1,1,1995,1,0,1,0,0,1,0,1,1,5.0
2685,158990,59,2,2,1,2018,1,0,0,0,0,1,0,0,0,4.11
2686,151329,71,2,3,1,2023,1,0,0,0,0,1,1,1,1,5.0
2687,194000,147,2,3,0,2013,1,0,0,0,0,0,0,1,0,4.66
2688,85000,104,2,3,0,2023,1,1,0,0,1,0,0,0,0,3.13
2689,146945,67,2,2,1,2023,1,1,0,1,0,0,0,0,0,5.0
2690,130000,74,2,3,1,2017,1,1,1,0,0,0,0,0,0,4.4
2691,182000,85,2,3,1,2023,1,1,0,0,0,0,0,0,0,4.95
2692,163297,78,2,3,1,2023,1,0,0,0,0,1,1,1,1,5.0
2693,195000,100,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
2694,195000,85,2,2,0,2015,1,1,0,0,0,1,0,0,0,5.0
2695,234000,158,2,3,1,2023,1,0,0,0,0,0,0,0,0,4.27
2696,179000,116,2,3,1,2020,1,1,0,0,1,1,1,1,0,2.71
2697,100000,99,3,3,0,2014,1,0,0,0,0,0,0,0,0,4.11
2698,120000,90,2,3,1,2013,1,0,1,1,1,0,0,0,0,4.76
2699,102000,98,1,3,0,1953,1,1,0,0,1,0,0,0,0,5.0
2700,185000,89,2,3,1,2011,1,1,1,0,0,0,0,0,0,4.59
2701,109350,81,2,2,0,2023,1,1,1,0,0,0,0,0,0,4.59
2702,198000,115,2,3,0,2023,1,0,0,0,0,0,0,1,0,4.59
2703,115000,93,2,3,0,2019,1,1,1,0,0,0,0,0,0,4.59
2704,230000,207,2,4,0,2013,1,0,1,0,0,0,0,1,0,4.95
2705,236406,97,2,2,1,2023,1,1,1,0,0,1,0,1,0,5.0
2706,220000,181,2,3,1,1983,1,1,0,0,0,0,0,0,0,4.95
2707,94900,118,2,4,0,2011,1,1,1,0,0,0,0,0,0,3.13
2708,71000,44,2,3,1,2023,1,1,1,0,0,0,0,0,0,4.27
2709,203000,166,2,3,1,1973,1,1,0,0,1,0,0,0,0,5.0
2710,179000,94,2,3,0,2021,1,1,1,1,1,0,0,0,0,4.49
2711,112000,89,2,3,0,2010,1,1,1,1,0,0,1,1,1,5.0
2712,115000,62,2,2,0,2003,1,1,0,0,0,0,0,0,0,4.59
2713,60000,50,1,2,0,2023,1,1,0,0,0,0,0,0,0,2.8
2714,245000,121,2,3,1,1996,1,0,0,0,0,1,0,1,1,5.0
2715,169000,83,2,3,0,2018,1,1,0,0,0,0,0,0,0,4.49
2716,89000,69,2,3,0,2009,1,1,1,1,0,1,0,1,0,3.21
2717,210000,112,2,2,1,2023,1,0,0,0,0,1,0,1,0,5.0
2718,55000,100,2,3,0,2016,1,1,1,0,0,0,0,0,0,1.9
2719,87000,62,2,3,0,2018,1,1,1,0,0,1,0,1,0,4.66
2720,100000,93,2,3,1,2017,1,1,0,0,0,1,0,1,1,4.11
2721,121000,85,3,3,0,2013,1,0,1,0,0,0,0,0,0,4.66
2722,114500,65,2,2,0,2023,1,1,1,1,0,1,1,1,0,4.49
2723,104900,89,3,3,0,2006,1,1,0,0,1,0,0,0,0,2.71
2724,64000,70,2,3,0,2008,1,1,0,0,0,0,0,1,0,1.51
2725,150998,96,3,3,1,2017,1,1,0,0,0,0,0,0,0,5.0
2726,121000,90,2,4,0,2003,1,1,1,0,1,0,0,0,0,4.76
2727,142000,81,2,3,0,2023,1,1,1,1,1,1,1,1,0,4.49
2728,180000,80,2,2,1,2011,1,0,0,0,0,1,1,0,0,5.0
2729,83000,90,2,2,0,2013,1,1,0,0,0,0,0,0,0,1.51
2730,160000,120,2,2,1,1998,1,1,1,1,0,1,1,1,0,4.59
2731,60000,140,2,4,0,2013,1,1,1,0,0,0,0,0,0,2.8
2732,95000,80,2,2,1,2003,1,0,0,0,0,0,0,0,0,4.66
2733,93000,69,2,3,1,2017,1,0,0,0,0,0,0,1,0,2.71
2734,110000,70,2,3,1,2021,1,0,1,0,0,0,0,0,0,2.71
2735,140000,45,1,1,1,2019,1,1,1,1,0,1,1,1,1,4.11
2736,67000,75,1,2,0,2015,1,1,0,0,1,0,0,0,0,3.21
2737,151600,140,3,3,0,2023,1,0,1,0,1,0,0,0,0,4.76
2738,165000,100,2,3,1,2021,1,1,0,1,0,1,0,1,0,4.49
2739,155000,84,2,2,1,2014,1,0,0,0,0,0,1,0,0,5.0
2740,120000,74,2,3,0,2008,1,1,1,0,0,0,0,0,0,4.59
2741,97665,58,2,2,0,2023,1,1,1,1,0,1,1,1,0,4.66
2742,230000,172,3,3,1,2009,1,1,1,1,0,1,1,1,0,4.59
2743,235000,110,3,3,0,2015,1,1,1,1,0,1,1,1,1,4.59
2744,83000,71,2,3,1,2018,1,1,1,1,1,1,1,1,0,2.71
2745,189000,100,3,3,0,2000,1,1,1,1,0,0,0,0,0,4.59
2746,130000,82,3,3,0,2011,1,0,0,0,0,1,0,0,0,4.59
2747,159000,100,2,3,0,2014,1,1,1,1,1,0,1,0,0,4.49
2748,169000,61,2,2,1,2023,1,1,1,1,0,1,1,1,1,4.11
2749,189000,84,2,3,1,2023,1,1,1,1,1,1,0,1,0,4.59
2750,54000,66,2,2,0,2023,1,0,0,0,0,0,0,1,0,2.8
2751,190000,110,3,3,1,2015,1,0,0,0,0,1,1,1,0,4.59
2752,150000,130,3,3,0,2022,1,0,0,0,0,0,0,0,0,4.59
2753,138000,135,3,4,1,1988,1,0,0,0,0,0,0,0,0,4.95
2754,220000,112,2,3,1,2010,1,1,1,0,0,1,1,0,0,5.0
2755,170000,102,2,3,0,1995,1,1,1,0,0,0,0,0,0,4.95
2756,210000,125,3,3,1,1994,1,0,0,0,0,0,0,0,0,5.0
2757,120000,40,1,1,0,2019,1,1,1,1,0,1,1,1,1,4.11
2758,152000,97,2,3,1,2018,1,0,1,0,0,1,0,0,0,4.59
2759,139000,75,2,3,1,2009,1,0,0,0,0,0,1,0,0,4.4
2760,205000,109,3,3,1,2016,1,0,0,0,0,1,1,1,1,4.59
2761,145500,200,3,3,0,2020,1,1,1,1,0,1,0,1,1,3.21
2762,240000,120,3,3,1,1995,1,0,0,1,0,1,0,0,0,5.0
2763,225000,112,2,2,1,2009,1,1,1,1,0,1,1,1,0,4.59
2764,159000,138,3,3,1,2018,1,1,1,0,0,1,1,1,0,4.66
2765,196000,106,3,4,1,2004,1,1,1,0,0,1,1,1,0,5.0
2766,98000,58,2,2,1,2023,1,1,1,1,0,1,1,1,0,4.66
2767,235000,223,4,4,1,2015,1,1,1,1,1,1,0,1,0,4.76
2768,40000,90,2,3,0,2023,1,1,1,1,0,1,0,1,0,1.46
2769,120000,70,2,2,0,2019,1,1,1,0,1,1,1,1,0,5.0
2770,99000,64,2,2,0,2023,1,0,0,0,0,0,1,0,0,4.59
2771,118000,120,2,2,1,2013,1,1,1,1,1,0,0,1,0,4.76
2772,102000,69,1,1,0,2023,1,0,0,0,1,0,0,1,0,4.59
2773,43000,33,1,2,0,1983,1,1,1,1,0,0,0,1,0,3.27
2774,162000,71,2,3,0,2008,1,0,0,1,0,1,1,0,0,5.0
2775,85000,76,2,3,0,2018,1,1,1,1,0,1,1,1,1,3.27
2776,75000,79,2,3,0,2013,1,1,1,1,0,1,0,0,0,3.22
2777,175000,115,2,3,1,2011,1,1,0,0,0,1,1,0,0,4.59
2778,140000,33,2,3,0,2023,1,0,0,0,0,1,0,0,0,4.11
2779,110000,103,1,3,1,2003,1,1,1,0,0,1,0,0,0,4.59
2780,155000,101,2,3,1,2015,1,1,1,1,0,0,1,1,0,5.0
2781,120000,65,2,2,0,2019,1,1,1,0,0,1,0,1,1,5.0
2782,98000,81,2,3,0,2017,1,1,1,0,0,0,1,0,0,4.66
2783,190000,93,2,3,1,2019,1,0,1,0,0,1,0,1,0,5.0
2784,249000,120,3,3,1,2014,1,1,1,0,0,1,1,1,0,4.11
2785,105000,76,2,3,0,2012,1,0,0,0,0,1,1,0,0,5.0
2786,230000,130,2,3,1,2013,1,0,0,0,0,1,0,0,0,5.0
2787,168000,110,2,3,0,2003,1,1,1,0,0,0,0,0,0,4.59
2788,223000,89,2,3,1,2023,1,1,1,1,0,1,1,1,0,5.0
2789,180000,90,2,2,1,2017,1,0,1,0,0,1,0,1,0,5.0
2790,207000,115,2,3,1,2018,1,0,0,0,0,1,0,1,0,4.49
2791,100000,82,2,3,0,2013,1,1,1,1,0,1,1,1,0,4.59
2792,150000,100,2,3,0,1993,1,1,1,0,0,1,0,1,0,4.4
2793,235000,110,2,3,1,2015,1,1,1,1,0,1,1,1,1,4.59
2794,178000,95,3,3,0,2019,1,1,1,1,0,1,1,1,1,4.27
2795,220000,103,2,3,1,2023,1,0,1,0,1,1,0,0,0,5.0
2796,142000,45,2,3,1,2023,1,1,0,0,0,1,1,1,0,5.0
2797,215000,110,2,3,0,2015,1,1,1,0,0,1,1,1,1,4.59
2798,115000,63,2,2,0,2004,1,0,0,1,0,0,0,0,0,4.59
2799,130000,109,1,2,0,1990,1,0,1,0,0,0,0,0,0,4.59
2800,235000,119,3,3,1,2014,1,1,1,1,1,0,0,1,0,5.0
2801,215000,130,2,2,1,2015,1,1,0,0,0,0,1,1,0,4.59
2802,135000,144,3,4,1,2005,1,1,1,1,0,1,0,1,0,2.71
2803,118000,89,2,3,0,2006,1,0,1,0,1,0,0,0,0,4.59
2804,137631,60,2,3,0,2023,1,1,0,0,0,1,0,1,0,5.0
2805,135000,117,2,3,0,2023,1,0,1,0,0,0,0,0,0,4.59
2806,220000,120,2,3,1,2018,1,1,1,0,0,1,1,1,0,5.0
2807,220000,106,2,3,1,2015,1,1,1,0,0,1,1,1,1,4.59
2808,112000,50,1,3,1,2020,1,0,0,0,0,0,0,1,0,5.0
2809,98000,79,2,3,0,2019,1,1,1,0,0,1,1,1,0,4.11
2810,160000,118,3,3,1,2012,1,1,1,1,0,0,0,0,0,4.59
2811,235000,165,2,2,1,1987,1,1,0,1,0,1,0,1,0,4.11
2812,174722,101,2,3,1,2018,1,0,1,1,0,1,1,1,1,5.0
2813,205000,125,2,2,1,2013,1,1,1,1,0,1,1,1,0,5.0
2814,87206,48,2,2,0,2010,1,0,0,0,0,0,0,0,0,4.49
2815,40540,60,1,3,0,2021,1,1,1,0,0,1,1,1,0,2.36
2816,167000,95,2,3,1,2013,1,1,1,0,0,1,1,0,0,4.59
2817,155731,69,2,2,1,2023,1,1,0,0,0,1,0,1,0,5.0
2818,210000,84,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
2819,90000,90,2,3,0,2022,1,0,0,0,0,0,0,1,0,3.27
2820,100000,63,2,2,1,2016,1,1,0,0,0,1,0,1,0,5.0
2821,127000,80,1,1,0,2023,1,1,0,0,1,0,0,1,0,4.49
2822,170000,85,2,2,1,2003,1,1,1,0,0,1,1,0,0,5.0
2823,220000,103,2,3,1,2015,1,1,1,1,0,1,1,1,1,4.59
2824,240000,120,2,3,0,1978,1,0,0,0,0,0,1,0,0,5.0
2825,92000,115,2,3,0,1991,1,1,0,0,0,0,0,0,0,4.11
2826,225000,120,2,3,1,1998,1,1,1,1,0,1,1,1,1,5.0
2827,69000,38,1,1,0,2019,1,1,1,1,1,1,1,1,0,5.0
2828,95000,95,2,3,0,1971,1,1,1,0,1,0,0,0,0,3.27
2829,125000,66,2,2,0,2023,1,0,0,0,1,1,0,1,1,4.27
2830,150000,95,2,3,0,2008,1,1,0,0,0,0,0,0,0,4.76
2831,209320,77,2,2,1,2023,1,1,1,0,0,0,0,0,0,4.59
2832,215000,94,2,2,1,2017,1,1,0,0,0,0,0,0,0,5.0
